country_id,year,top_10_richest_share,bottom_50_poorest_share,top_1_richest_share,gdp,gini,palma_ratio
25,2006,35.13,19.42,11.61,11470464771,46.8,2.66
25,2007,34.94,19.69,11.59,12247677994,46.42,2.6
25,2008,34.66,19.98,11.5,14393434225,45.97,2.54
25,2009,34.89,20.04,11.8,10732595016,46.01,2.55
25,2010,34.83,20.21,11.87,13707280260,45.8,2.52
25,2011,34.5,20.47,11.71,18525128526,45.38,2.46
25,2012,34.5,20.5,11.68,19048443341,45.32,2.46
25,2013,34.84,20.27,11.89,18094321617,45.69,2.52
25,2014,35.42,19.89,12.27,17097802753,46.34,2.62
25,2015,35.62,19.81,12.4,12930291488,46.48,2.64
25,2016,36.02,19.59,12.68,11400466356,46.87,2.7
25,2017,36.01,19.56,12.64,12128183904,46.91,2.71
25,2022,35.62,19,11.85,16681536467,47.44,2.76
26,1990,23.66,28.56,5.12,20632090909,32.18,1.19
26,1991,26.76,26.63,7.13,10943548387,35.51,1.46
26,1992,29.92,24.54,8.55,10350515464,39.08,1.77
26,1993,30.97,23.7,9.44,10832064942,40.49,1.9
26,1994,35.48,21.46,11.26,9697416974,44.87,2.43
26,1995,37.93,20.04,12.73,18991484420,47.54,2.8
26,1996,36,20.85,11.47,12294964838,45.76,2.55
26,1997,34.47,21.4,10.53,11316127379,44.46,2.38
26,1998,33.38,22.15,10.18,15031055047,43.21,2.22
26,1999,32.33,23.63,9.56,13627325461,40.98,1.98
26,2000,31.89,23.46,9.21,13245990274,41.02,1.98
26,2001,33.37,22.64,10.23,14183446026,42.58,2.16
26,2006,33.22,21.63,10.76,34380536496,43.74,2.27
26,2009,32.95,23,11.03,52023801230,42.06,2.08
26,2010,32.85,22.84,11.09,50760929303,42.14,2.08
26,2011,33.22,22.8,11.8,57737040780,42.38,2.11
26,2012,35.09,21.74,13.09,54288135059,44.36,2.35
26,2013,33.49,23.17,11.66,55852123990,42.16,2.09
26,2014,34.71,22.31,12.63,57157782910,43.48,2.24
26,2015,35.97,21.78,13.05,50811995689,44.66,2.37
26,2016,40.23,20.02,17.07,53964253212,48.5,2.89
26,2017,41.76,19.48,18.72,59309748166,49.83,3.07
26,2018,41.82,19.52,18.51,66370132238,49.85,3.07
26,2022,41.22,19.63,17.44,90346169915,49.45,3
27,1990,57.3,10.66,21.15,3101300779,66.39,8.16
27,1991,57.17,10.72,21.03,3135045584,66.25,8.08
27,1992,57.19,10.7,21.03,3356692505,66.29,8.1
27,1993,57.09,10.75,20.96,3199536465,66.18,8.05
27,1994,57.04,10.78,20.94,1895290637,66.12,8.01
27,1995,57.92,10.76,22.21,2379517975,66.55,8.14
27,1996,58.83,10.72,23.47,2586550595,67.02,8.29
27,1997,59.82,10.63,24.77,2447669102,67.58,8.51
27,1998,60.85,10.51,26.11,2804902367,68.19,8.76
27,1999,58.66,10.99,24.09,3389566713,66.63,8.08
27,2000,56.65,11.36,22.19,2968370088,65.28,7.57
27,2001,54.73,11.74,20.44,3190371081,63.96,7.08
27,2002,52.62,12.21,18.53,3622350063,62.46,6.55
27,2003,50.56,12.61,16.62,4740768143,61.05,6.1
27,2004,50.08,13.13,16.58,5451688538,60.28,5.76
27,2005,49.95,13.2,16.61,6146353173,60.18,5.74
27,2006,49.64,13.52,16.61,6547419820,59.7,5.55
27,2007,49.35,13.79,16.61,7625722837,59.3,5.41
27,2008,49.24,13.98,16.73,9451435490,59.08,5.33
27,2009,48.93,14.33,16.76,9450696873,58.58,5.15
27,2010,48.56,14.54,16.35,10109619741,58.19,5.03
27,2011,47.7,14.96,15.57,12080295978,57.35,4.78
27,2012,47.12,15.26,15.03,12561015157,56.77,4.62
27,2013,46.31,15.83,14.41,13444300486,55.77,4.35
27,2014,45.86,16.12,13.95,13943016077,55.28,4.22
27,2015,47.94,14.87,14.37,11832159316,57.52,4.8
27,2016,49.28,14.16,14.42,12833363045,58.83,5.16
27,2017,51.13,13.05,14.7,14106955615,60.81,5.82
27,2022,52.46,12.31,14.73,18820219331,62.09,6.3
29,1990,39.13,20.31,10.85,1132101253,47.33,2.72
29,1991,38.75,20.69,10.69,1167398478,46.7,2.63
29,1992,38.56,20.93,10.61,1083037671,46.33,2.58
29,1993,40.3,19.53,11.5,938632612,48.72,2.93
29,1994,41.46,19.24,12.36,925030590,49.51,3.05
29,1995,41.34,20.44,12.71,1000428394,47.9,2.78
29,1996,45.64,16.01,14.63,869033856,55.14,4.22
29,1997,47.39,14.74,15.57,972896268,57.37,4.87
29,1998,48.74,14.21,16.54,893770740,58.54,5.2
29,1999,48.34,14.23,16.07,808077223,58.39,5.18
29,2000,47.73,14.73,15.65,870486066,57.56,4.89
29,2001,46.57,15.44,14.8,876794723,56.25,4.51
29,2002,45.85,15.93,14.26,825394519,55.38,4.27
29,2003,45.35,16.24,13.79,784654424,54.83,4.13
29,2004,44.23,17.04,13.01,915257323,53.42,3.79
29,2005,43.58,17.46,12.51,1117113080,52.66,3.63
29,2006,42.79,17.94,11.81,1273375078,51.78,3.45
29,2007,43.22,17.66,12,1356199387,52.27,3.54
29,2008,43.98,17.17,12.43,1611835857,53.14,3.72
29,2009,44.14,17.27,12.59,1781455140,53.07,3.7
29,2010,44.26,17.23,12.62,2032135192,53.14,3.72
29,2011,44.59,17.21,12.95,2235820809,53.32,3.75
29,2012,45.06,16.9,13.21,2333341334,53.89,3.88
29,2013,46.33,16.15,14,2451606632,55.28,4.2
29,2014,46.11,16.52,14.01,2705783330,54.77,4.06
29,2015,46.41,16.2,14.1,3104003546,55.28,4.19
29,2016,46.49,16.14,14.15,2644487777,55.37,4.21
29,2017,46.43,16.24,14.16,2723586963,55.23,4.17
29,2022,46.06,16.62,14.01,3338722828,54.61,4.02
30,1990,55.26,9.62,26.79,1402541177,66.76,9.23
30,1991,55.27,9.62,26.79,2054974089,66.76,9.23
30,1992,55.27,9.62,26.79,2491486594,66.76,9.23
30,1993,55.27,9.62,26.79,2533727592,66.76,9.24
30,1994,55.25,9.65,26.78,2791435272,66.72,9.2
30,1995,55.21,9.65,26.74,3441205693,66.7,9.18
30,1996,55.21,9.69,26.76,3506695720,66.66,9.14
30,1997,55.35,9.51,26.82,3443413389,66.93,9.41
30,1998,55.27,9.57,26.76,3120425503,66.81,9.31
30,1999,55.3,9.6,26.83,3517242477,66.8,9.27
30,2000,55.11,9.7,26.66,3654031716,66.59,9.11
30,2001,55.16,9.65,26.68,3984000517,66.67,9.18
30,2002,55.07,9.78,26.66,4284028483,66.48,8.99
30,2003,54.98,9.8,26.57,4658246918,66.42,8.96
30,2004,55.19,9.72,26.78,5337833248,66.62,9.1
30,2005,55.23,9.63,26.77,6293046162,66.73,9.22
30,2006,55.32,9.53,26.85,7274595707,66.89,9.37
30,2007,55.28,9.58,26.78,8639235913,66.81,9.29
30,2008,55.23,9.65,26.78,10351914177,66.71,9.19
30,2009,54.88,9.85,26.47,10401851768,66.31,8.88
30,2010,54.88,10.9,27.35,11242275288,65.23,7.75
30,2011,45.84,14.17,19.02,12829541141,57.33,4.93
30,2012,44.49,14.82,17.88,14054443213,56.02,4.54
30,2013,46.68,14.65,20.15,15227991395,57.21,4.77
30,2014,44.37,15.02,17.62,16702610842,56.18,4.58
30,2015,44.04,15.15,17.32,18049954289,55.89,4.51
30,2016,44,15.16,17.34,20016747858,55.85,4.5
30,2017,43.68,15.38,17.13,22177200588,55.47,4.39
30,2022,54.16,9.88,25.67,29504829319,65.93,8.81
31,1990,53.78,11.86,18.3,12314482628,63.5,6.9
31,1991,53.73,11.88,18.25,11840192296,63.47,6.89
31,1992,53.77,11.88,18.27,12071775335,63.48,6.88
31,1993,53.8,11.86,18.26,16181814713,63.51,6.9
31,1994,53.89,11.83,18.34,8902446252,63.59,6.93
31,1995,53.92,11.83,18.43,10864772471,63.61,6.94
31,1996,53.94,11.83,18.45,11093538846,63.61,6.94
31,1997,53.42,12.01,18.58,10789458433,63.19,6.79
31,1998,52.78,12.23,18.6,11298144990,62.67,6.62
31,1999,52.37,12.38,18.81,11565826459,62.32,6.51
31,2000,51.76,12.59,18.85,10566579295,61.82,6.34
31,2001,51.06,12.87,18.84,10953485345,61.21,6.14
31,2002,50.7,12.88,18.2,12417251342,61,6.09
31,2003,50.7,12.72,17.81,15970315030,61.13,6.17
31,2004,50.56,12.53,17.24,18826214125,61.24,6.27
31,2005,50.19,12.5,16.56,19509852220,61.07,6.24
31,2006,49.95,12.43,16,20910512979,61.01,6.26
31,2007,49.65,12.34,15.36,23928250409,60.93,6.28
31,2008,49.99,12.09,15.43,27715142006,61.34,6.49
31,2009,50.15,11.9,15.38,27932970297,61.61,6.65
31,2010,50.69,11.6,15.62,27507501809,62.16,6.94
31,2011,50.81,11.49,15.58,30630910513,62.32,7.04
31,2012,50.84,11.39,15.46,30155062302,62.43,7.13
31,2013,51.19,11.13,15.55,33728621190,62.86,7.41
31,2014,51.35,11.01,15.54,36386544715,63.04,7.53
31,2015,51.4,10.91,15.54,32210233021,63.17,7.63
31,2016,51.6,10.85,15.68,33814337041,63.33,7.71
31,2017,51.85,10.7,15.84,36098547059,63.61,7.89
31,2022,51.77,10.74,15.8,43644068311,63.53,7.84
32,1990,27.1,27.06,7.62,596076000000,34.45,1.42
32,1991,27.29,26.63,7.58,612528000000,34.88,1.45
32,1992,27.29,26.58,7.61,594387000000,34.89,1.45
32,1993,27.76,26.1,7.85,579054000000,35.61,1.51
32,1994,27.7,26.09,7.77,579944000000,35.56,1.5
32,1995,28.21,25.45,7.98,605961000000,36.53,1.58
32,1996,28.66,25.27,8.34,630608000000,36.93,1.62
32,1997,29.23,24.97,8.84,654987000000,37.55,1.67
32,1998,29.53,24.82,9.01,634000000000,37.84,1.7
32,1999,29.87,24.91,9.34,678412000000,37.94,1.7
32,2000,30.53,24.58,9.97,744773000000,38.61,1.77
32,2001,30.83,24.73,10.22,738982000000,38.62,1.77
32,2002,31.35,24.32,10.47,760649000000,39.3,1.83
32,2003,31.61,24.2,10.65,895541000000,39.55,1.86
32,2004,31.68,24.3,10.88,1026690000000,39.48,1.85
32,2005,32.08,24.25,11.24,1173110000000,39.76,1.88
32,2006,32.16,24.12,11.27,1319260000000,39.92,1.89
32,2007,31.82,24.3,11.18,1468820000000,39.58,1.86
32,2008,31.35,24.43,10.66,1552990000000,39.24,1.83
32,2009,28.98,25.46,8.93,1374630000000,36.95,1.61
32,2010,30.07,24.84,9.58,1617340000000,38.14,1.72
32,2011,30.24,24.7,9.63,1793330000000,38.38,1.74
32,2012,29.67,24.78,9.1,1828370000000,38.04,1.71
32,2013,29.72,24.66,9.08,1846600000000,38.2,1.72
32,2014,29.49,24.8,8.92,1805750000000,37.97,1.7
32,2015,28.75,25.35,8.75,1556510000000,36.98,1.61
32,2016,27.3,26.01,7.31,1527990000000,35.57,1.49
32,2017,28.14,25.65,7.9,1649270000000,36.38,1.56
32,2022,28.65,24.45,8,2161480000000,37.95,1.69
33,1990,59.45,9.87,22.6,306890963,68,9.17
33,1991,59.48,9.88,22.64,319827059,68,9.15
33,1992,59.49,9.89,22.67,357160985,67.99,9.13
33,1993,59.53,9.9,22.72,490417390,68,9.12
33,1994,59.52,9.92,22.71,406580652,67.97,9.09
33,1995,59.44,9.97,22.66,487148994,67.88,9.02
33,1996,59.43,10,22.66,501979270,67.85,8.99
33,1997,59.49,9.99,22.72,490608658,67.89,9
33,1998,59.45,10.03,22.69,521910561,67.83,8.95
33,1999,59.45,10.04,22.71,592416703,67.81,8.93
33,2000,59.38,10.08,22.64,539227278,67.74,8.88
33,2001,59.27,10.17,22.58,563090490,67.59,8.76
33,2002,58.31,10.45,21.92,620507388,66.87,8.4
33,2003,57.38,10.79,21.36,813260469,66.11,8.01
33,2004,56.54,11,20.78,924940012,65.53,7.76
33,2005,55.58,11.26,20.1,972241677,64.82,7.46
33,2006,54.56,11.63,19.45,1107571458,63.98,7.08
33,2007,53.54,12.03,18.81,1649621739,63.11,6.71
33,2008,52.96,12.06,18.17,1959620648,62.8,6.66
33,2009,51.81,12.64,17.31,1852334575,61.59,6.16
33,2010,50.97,12.92,16.56,1824751468,60.88,5.92
33,2011,49.79,13.55,15.73,2046817987,59.6,5.46
33,2012,49,13.87,15.09,1913081210,58.87,5.24
33,2013,48.17,14.2,14.39,2028910915,58.12,5.02
33,2014,47.3,14.61,13.72,2041930125,57.24,4.78
33,2015,46.53,14.91,13.06,1749857620,56.53,4.59
33,2016,46.46,15.03,13.06,1849789986,56.36,4.54
33,2017,45.56,15.92,12.76,1996741540,54.88,4.12
33,2022,46.35,15.11,13,2303738020,56.19,4.49
34,1990,60.47,9.38,25.61,1440711459,68.81,9.11
34,1991,60.79,9.32,26.05,1377374987,69.02,9.2
34,1992,61.12,9.07,26.29,1411917553,69.47,9.57
34,1993,62.74,7.66,27.28,1278781262,71.89,12.29
34,1994,60.55,9.69,26.12,851174357,68.52,8.8
34,1995,61.08,9.19,26.43,1115389674,69.38,9.56
34,1996,61.55,9.16,27.14,1007791127,69.66,9.68
34,1997,61.96,8.69,27.31,937741513,70.42,10.5
34,1998,61.2,9.58,27.11,967338390,69.07,9.18
34,1999,60.62,9.74,26.44,999477511,68.63,8.99
34,2000,60.68,9.8,26.64,916777283,68.61,8.96
34,2001,62.1,9.27,28.28,932648605,69.93,9.82
34,2002,61.76,9.71,28.25,996068145,69.27,9.22
34,2003,62.19,9.39,28.59,1142315523,69.87,9.76
34,2004,62.03,9.62,28.61,1272360517,69.56,9.47
34,2005,62.07,9.86,28.92,1337894379,69.3,9.17
34,2006,62.18,9.77,29.07,1461859762,69.5,9.37
34,2007,62.47,9.76,29.54,1699811295,69.67,9.44
34,2008,62.5,10.01,29.84,1993407888,69.4,9.14
34,2009,62.47,9.97,29.76,2067381665,69.43,9.18
34,2010,62.35,10.17,29.78,2142591540,69.13,8.91
34,2011,62.71,9.77,29.91,2437982705,69.76,9.46
34,2012,63.05,9.59,30.26,2510126512,70.15,9.75
34,2013,63.22,9.35,30.28,1691544110,70.52,10.13
34,2014,63.42,9.13,30.33,1894813389,70.87,10.49
34,2015,63.41,9.23,30.4,1695825714,70.73,10.31
34,2016,63.21,9.42,30.3,1825018145,70.42,10.01
34,2017,63.22,9.47,30.38,2072349973,70.37,9.93
34,2022,63.03,9.64,30.28,2382618615,70.08,9.67
35,1990,46.73,14.23,14.07,1738605558,57.57,4.99
35,1991,46.66,14.22,13.97,1877137982,57.55,4.99
35,1992,46.62,14.23,13.94,1881847670,57.52,4.99
35,1993,46.68,14.21,14.02,1463251164,57.56,5
35,1994,46.77,14.15,14.07,1179837963,57.67,5.03
35,1995,46.51,14.26,13.89,1445919895,57.43,4.96
35,1996,46.47,14.28,13.86,1607345356,57.4,4.95
35,1997,46.55,14.26,13.92,1544689577,57.45,4.97
35,1998,46.19,14.34,13.65,1744794531,57.2,4.91
35,1999,46.51,14.28,13.9,1534673583,57.42,4.95
35,2000,46.46,14.35,13.89,1388506772,57.31,4.91
35,2001,46.07,14.45,13.59,1710843377,57.03,4.85
35,2002,45.66,14.67,13.33,1997005709,56.59,4.72
35,2003,45.58,14.61,13.23,2742815072,56.63,4.74
35,2004,46.06,14.43,13.59,4422855661,57.05,4.86
35,2005,46.74,13.94,13.99,6649307524,57.9,5.16
35,2006,46.39,13.95,13.74,7428701454,57.75,5.14
35,2007,46.27,13.92,13.66,8650137743,57.74,5.15
35,2008,45.96,13.92,13.41,10393833765,57.61,5.13
35,2009,45.72,13.97,13.25,9290728319,57.46,5.1
35,2010,45.64,13.93,13.2,10668103554,57.48,5.12
35,2011,44.82,14.14,12.56,12172308851,56.88,4.97
35,2012,45.25,14.2,12.95,12367362757,57.02,4.97
35,2013,45.06,14.49,12.87,12953534866,56.63,4.82
35,2014,45.89,14.38,13.48,13940767219,57.13,4.93
35,2015,46.68,14.17,14,10950392257,57.73,5.08
35,2016,46.64,14.31,13.94,10097778098,57.58,5.02
35,2017,46.12,14.63,13.55,10000394381,57,4.83
35,2022,45.45,15.08,13.09,12396807590,56.2,4.59
36,2001,58.58,11.24,23.86,71574739561,66.19,7.85
36,2002,57.98,11.44,23.21,70264045939,65.67,7.63
36,2003,56.67,11.63,21.87,76492579644,64.91,7.49
36,2004,58.98,11.05,24.15,99075985773,66.58,8.1
36,2005,60.07,10.73,25.36,122294000000,67.47,8.54
36,2006,60.48,10.49,26.33,153844000000,68,8.93
36,2007,60.37,10.69,25.61,172491000000,67.68,8.63
36,2008,60.18,10.89,25.3,179895000000,67.36,8.37
36,2009,59.72,11.3,25.09,171778000000,66.78,7.91
36,2010,61.11,11.04,25.11,217051000000,67.59,8.25
36,2011,63.16,10.6,25.85,251383000000,68.96,8.8
36,2012,61.21,11.22,24.87,267025000000,67.41,8.07
36,2013,60.5,11.66,25.22,277395000000,66.58,7.58
36,2014,60.27,11.45,25.06,259561000000,66.77,7.8
36,2015,60.1,12.04,25.29,242450000000,65.99,7.25
36,2016,58.95,12.26,24.64,249345000000,65.33,7.08
36,2017,58.29,13.07,24.36,276154000000,64.03,6.41
36,2018,56.55,12.52,23.17,295858000000,63.93,6.8
36,2019,54.88,12.51,22.1,278285000000,63.14,6.72
36,2022,55.05,9.34,21.78,302117000000,67.03,11.7
37,1990,30.59,21.87,8.15,360858000000,42.64,2.05
37,1991,31.31,20.67,8.42,383373000000,44.22,2.23
37,1992,32.52,19.79,8.86,426916000000,45.71,2.44
37,1993,33.73,18.88,9.31,444731000000,47.22,2.66
37,1994,34.17,18.5,9.57,564322000000,47.82,2.76
37,1995,33.6,18.91,9.29,734485000000,47.12,2.66
37,1996,33.74,19.43,9.67,863749000000,46.63,2.6
37,1997,33.84,19.43,9.73,961602000000,46.66,2.62
37,1998,34.23,19.48,10.08,1029060000000,46.8,2.64
37,1999,34.6,18.95,10.03,1094000000000,47.51,2.75
37,2000,35.55,17.91,10.39,1211330000000,49.03,3.02
37,2001,35.72,17.55,10.45,1339400000000,49.47,3.11
37,2002,38.59,16.4,12,1470560000000,52,3.58
37,2003,39.55,15.94,12.7,1660280000000,52.93,3.79
37,2004,40.12,16,13.3,1955350000000,53.14,3.82
37,2005,40.9,15.35,13.6,2285960000000,54.14,4.11
37,2006,40.79,15.65,13.93,2752120000000,53.73,3.99
37,2007,41.03,15.5,14.34,3550330000000,53.99,4.08
37,2008,40.77,15.67,14.15,4594340000000,53.67,4
37,2009,40.6,15.78,14.29,5101690000000,53.44,3.97
37,2010,40.88,15.48,14.09,6087190000000,53.85,4.1
37,2011,40.81,15.98,13.4,7551550000000,53.22,3.93
37,2012,39.21,16.57,12.45,8532190000000,51.82,3.66
37,2013,39.74,16.15,12.44,9570470000000,52.56,3.73
37,2014,38.89,16.54,12.23,10475600000000,51.74,3.58
37,2015,38.93,16.44,12.37,11061600000000,51.88,3.61
37,2016,38.96,16.22,12.33,11233300000000,51.65,3.85
37,2017,39.87,15.98,13.27,12310500000000,52.33,3.99
37,2022,40.14,16.02,13.61,17881800000000,52.39,3.99
38,2003,57.83,10.01,19.32,94644969157,66.92,9.37
38,2004,59.92,9.58,21.62,117092000000,68.32,10.07
38,2005,58.89,10.24,20.19,145601000000,67.13,9.15
38,2006,58.13,10.4,20.04,161793000000,66.66,8.92
38,2007,57.42,10.55,19.78,206230000000,66.18,8.69
38,2008,57.03,10.43,19.64,242504000000,66.13,8.81
38,2009,56.03,11.38,18.95,232469000000,64.59,7.73
38,2010,55.51,11.37,18.61,286499000000,64.38,7.66
38,2011,56.35,11.53,21.16,334966000000,64.71,7.62
38,2012,53.66,12.18,18.07,370691000000,62.75,6.9
38,2013,52.14,12.8,17.61,382094000000,61.42,6.34
38,2014,51.36,13.35,17.88,381241000000,60.58,5.97
38,2015,51.74,13.34,16.87,293492000000,60.71,6.02
38,2016,51.77,13.53,17.14,282720000000,60.56,5.92
38,2017,54.17,12.49,16.24,311867000000,62.61,6.61
38,2018,54.53,12.23,17.15,334198000000,63.07,6.81
38,2019,54.64,11.83,16.9,323032000000,63.55,7.1
38,2022,57.39,9.07,17.44,345330000000,68,11.28
39,1990,66.41,8.11,28.92,429622178,73.22,12.7
39,1991,66.4,8.13,28.95,424108770,73.19,12.64
39,1992,66.37,8.17,28.94,457388652,73.13,12.55
39,1993,66.44,8.15,29.04,452881475,73.19,12.59
39,1994,66.23,8.28,28.89,319189184,72.94,12.29
39,1995,66.26,8.26,28.92,398461797,72.98,12.34
39,1996,66.35,8.23,29,396053806,73.06,12.43
39,1997,66.41,8.21,29.07,364445601,73.11,12.47
39,1998,66.37,8.23,29.05,370106746,73.07,12.42
39,1999,66.54,8.14,29.18,382454990,73.25,12.63
39,2000,66.58,8.1,29.18,351136580,73.32,12.72
39,2001,66.73,8,29.22,378512024,73.49,12.94
39,2002,66.46,8.15,29.04,425964681,73.2,12.6
39,2003,66.6,8.09,29.18,546885223,73.33,12.74
39,2004,66.67,8.06,29.26,633706111,73.4,12.81
39,2005,65.01,8.4,27.71,653845169,72.26,12.05
39,2006,63.38,8.74,26.22,698431794,71.13,11.32
39,2007,61.79,9.06,24.75,795673153,70.04,10.69
39,2008,60.13,9.38,23.19,915659108,68.93,10.09
39,2009,58.37,9.79,21.63,905341173,67.65,9.39
39,2010,56.61,10.19,20.05,907978731,66.4,8.75
39,2011,54.59,10.78,18.37,1023086274,64.8,7.94
39,2012,53.02,11.11,16.95,1015843491,63.72,7.5
39,2013,51.36,11.46,15.44,1116224107,62.57,7.06
39,2014,49.78,11.77,14,1149587661,61.49,6.68
39,2015,49.84,11.74,14.03,966029601,61.55,6.71
39,2016,49.86,11.75,14.05,1012835493,61.55,6.7
39,2017,49.8,11.79,14.02,1077439757,61.48,6.67
39,2022,49.72,11.85,13.99,1242519408,61.36,6.6
40,1990,49.95,11.94,15.1,2798746050,61.48,6.47
40,1991,51.68,11.21,16.41,2724853506,63.1,7.21
40,1992,51.54,11.2,16.35,2933222703,63.06,7.21
40,1993,53.65,10.52,17.95,2684323623,64.77,8.04
40,1994,54,10.27,18.11,1769365438,65.22,8.36
40,1995,53.56,10.48,17.99,2116003868,64.8,8.09
40,1996,53.49,10.74,18.07,2540697539,64.48,7.81
40,1997,53.99,10.45,18.23,2322719103,65.02,8.16
40,1998,53.8,10.61,18.22,1949481379,64.76,7.98
40,1999,53.38,10.6,17.79,2354772960,64.59,7.97
40,2000,53.97,10.41,18.17,3227927698,65.07,8.22
40,2001,53.56,10.78,18.05,2796704604,64.48,7.8
40,2002,54.11,10.37,18.37,3034250924,65.18,8.28
40,2003,54.01,10.51,18.4,3503723088,64.99,8.12
40,2004,53.92,10.55,18.3,4656974940,64.9,8.07
40,2005,53.91,10.6,18.25,6650001680,64.83,8.01
40,2006,54.33,10.39,18.68,8072305029,65.26,8.3
40,2007,54.6,10.24,18.99,8782703437,65.54,8.53
40,2008,54.56,10.44,19.22,11649857673,65.3,8.32
40,2009,54.96,10.15,19.61,9723299915,65.79,8.72
40,2010,55.15,10.15,19.91,13148396212,65.87,8.77
40,2011,55.42,9.95,20.23,15655383577,66.22,9.09
40,2012,55.25,10.05,20.19,17692911296,66.02,8.95
40,2013,55.05,10.2,20.1,17958720699,65.76,8.74
40,2014,54.92,10.31,20.07,17919321083,65.59,8.61
40,2015,54.01,10.62,19.46,12434793868,64.83,8.21
40,2016,54.27,10.4,19.61,10931328150,65.21,8.47
40,2017,54.25,10.38,19.63,11834473048,65.22,8.49
40,2022,55.01,10.17,20.08,15817030157,65.78,8.78
41,2011,50.02,12.66,17,42762613700,60.71,6.09
41,2012,50.46,12.54,16.79,47231655431,60.93,6.21
41,2013,50.97,11.8,16.6,50949668841,61.91,6.72
41,2014,50.14,12.21,13.68,52016408952,61.01,6.38
41,2015,50.4,12.47,15.18,56441920821,61,6.19
41,2016,50.84,12.64,18.42,58847019610,61.04,6.15
41,2017,49.66,12.81,16.94,60516044657,60.21,6
41,2018,49.88,12.59,18.89,62420164992,60.61,6.18
41,2019,50.88,12.2,18.92,64417670521,61.42,6.51
41,2022,55.1,6.21,20.14,69243626029,69.86,21.6
85,1990,50.4,13.3,18.23,10795850583,60.47,5.77
85,1991,48.25,14.15,16.71,10492628581,58.59,5.18
85,1992,46.4,14.92,15.5,11152971274,56.95,4.71
85,1993,44.72,15.65,14.47,11045760288,55.41,4.32
85,1994,45.99,15.09,15.42,8313557510,56.57,4.62
85,1995,46.47,14.82,15.76,11000146267,57.07,4.79
85,1996,47.1,14.47,16.19,18071152831,57.72,5
85,1997,47.73,14.13,16.6,18047558038,58.35,5.21
85,1998,48.44,13.77,17.1,19619654756,59.05,5.46
85,1999,49.56,13.22,17.93,18870992456,60.16,5.84
85,2000,50.63,12.69,18.72,16577533892,61.23,6.24
85,2001,52,12.04,19.77,16810537044,62.57,6.78
85,2002,53.37,11.36,20.79,18054383321,63.94,7.43
85,2003,52.87,11.52,20.41,21251754340,63.55,7.26
85,2004,52.27,11.73,19.97,23510575681,63.04,7.05
85,2005,51.43,12.02,19.3,24036918703,62.35,6.77
85,2006,50.61,12.3,18.68,25281413263,61.67,6.51
85,2007,49.98,12.54,18.23,28760090953,61.12,6.3
85,2008,49.22,12.8,17.66,34078240293,60.49,6.08
85,2009,49.06,12.83,17.57,33886813250,60.37,6.04
85,2010,48.92,12.82,17.46,34936307980,60.3,6.03
85,2011,48.5,12.9,17.09,36693710801,60,5.95
85,2012,47.81,13.09,16.54,36302302877,59.46,5.78
85,2013,47.59,13.13,16.38,42760235485,59.3,5.73
85,2014,47.57,13.13,16.38,48843005614,59.27,5.73
85,2015,47.63,13.12,16.44,45815005169,59.3,5.74
85,2016,47.58,13.13,16.4,48407761037,59.28,5.73
85,2017,47.5,13.17,16.35,52512343997,59.19,5.7
85,2022,53.38,12,19.97,70173140101,63.18,6.82
42,1998,28.1,29.02,5.91,25885224249,33.21,1.29
42,1999,28.38,29.12,6.16,23770693687,33.33,1.3
42,2000,27.98,29.04,6.09,22128414549,33,1.29
42,2001,28.04,28.21,6.18,23062561237,33.6,1.34
42,2002,27.1,28.87,6.3,26757989561,32.48,1.26
42,2003,26.85,28.37,6.09,35256066456,33.03,1.28
42,2004,27.52,28.01,6.47,41855195585,33.75,1.33
42,2005,28.64,25.98,7.2,45025679590,36.36,1.51
42,2006,28.67,26.01,7.44,49601653625,36.29,1.51
42,2007,29.5,25.31,7.96,59320099745,37.47,1.61
42,2008,29.49,25.86,8.06,68526332324,36.96,1.57
42,2009,27.64,26.25,6.81,62093280554,35.53,1.46
42,2010,28.78,25.67,7.52,58836405999,36.68,1.56
42,2011,29.23,25.55,7.81,62772620899,36.93,1.58
42,2012,29.34,25.49,7.89,57411354938,37.01,1.59
42,2013,29.49,25.92,8.22,59589170668,36.71,1.57
42,2014,29.92,25.79,8.53,59489433515,37.02,1.61
42,2015,30.13,25.64,9.07,51011170112,37.27,1.63
42,2016,29.03,25.8,7.92,52740059263,36.54,1.57
42,2017,29.09,25.41,8.32,56322449844,37.03,1.6
42,2018,30.19,25.28,8.35,61861145806,37.59,1.66
42,2022,28.17,24.94,7.39,71997070660,37.11,1.58
43,2022,40.11,17.89,12.63,,50.91,3.36
44,1990,33.39,22,9.63,5591130218,43.11,2.19
44,1996,31.54,23.32,8.96,10011918444,40.73,1.94
44,2004,22.13,25.77,3.66,17320552500,34.2,1.28
44,2005,20.08,25.88,2.56,18433411267,33.36,1.19
44,2006,20.13,26.4,2.67,20072786351,32.74,1.16
44,2007,21.02,21.52,2.67,23968764030,38.73,1.68
44,2008,21.96,26.97,3.8,27844698989,32.9,1.2
44,2009,26.74,26.35,5.85,26048249357,35.02,1.44
44,2010,23.12,27.6,4.29,25799940416,32.22,1.19
44,2011,29.15,25.04,6.95,27641551807,37.61,1.64
44,2012,29.03,24.99,6.55,25047433100,37.47,1.62
44,2013,32.69,24.24,10.34,23959708956,39.93,1.88
