country_id,year,total_population,fertility_rate
179,2020,11974057,2.00
179,2021,12048622,1.80
179,2022,12119334,1.85
23,1990,1305696,4.51
23,1991,1341756,4.37
23,1992,1380033,4.26
23,1993,1420115,4.15
23,1994,1460023,4.02
23,1995,1498836,3.79
23,1996,1535914,3.57
23,1997,1571691,3.43
23,1998,1606899,3.36
23,1999,1641997,3.31
23,2000,1677382,3.29
23,2001,1712254,3.25
23,2002,1744763,3.18
23,2003,1775736,3.11
23,2004,1807146,3.06
23,2005,1839877,3.08
23,2006,1874516,3.11
23,2007,1911201,3.13
23,2008,1949970,3.13
23,2009,1990673,3.13
23,2010,2033111,3.14
23,2011,2073535,3.10
23,2012,2108617,3.07
23,2013,2140682,3.05
23,2014,2172044,3.03
23,2015,2203273,3.01
23,2016,2234776,2.99
23,2017,2266747,2.97
23,2018,2299141,2.94
23,2019,2332083,2.91
23,2020,2365894,2.86
23,2021,2401441,2.83
23,2022,2439892,2.79
168,1990,872428,5.30
168,1991,908189,5.13
168,1992,943416,4.98
168,1993,971318,4.82
168,1994,971212,4.66
168,1995,970433,4.52
168,1996,989841,4.38
168,1997,1006635,4.24
168,1998,1019653,4.13
168,1999,1030782,4.09
168,2000,1041414,4.03
168,2001,1051064,3.94
168,2002,1059441,3.85
168,2003,1066700,3.80
168,2004,1073159,3.76
168,2005,1079022,3.70
168,2006,1084436,3.63
168,2007,1090705,3.58
168,2008,1098091,3.57
168,2009,1105153,3.50
168,2010,1111650,3.38
168,2011,1117833,3.32
168,2012,1123863,3.27
168,2013,1129990,3.24
168,2014,1136299,3.18
168,2015,1142813,3.12
168,2016,1149507,3.07
168,2017,1158195,3.02
168,2018,1168929,2.97
168,2019,1179874,2.93
168,2020,1192729,2.89
168,2021,1206593,2.84
168,2022,1218917,2.80
97,1990,1809696,4.81
97,1991,1842379,4.68
97,1992,1873274,4.54
97,1993,1901793,4.37
97,1994,1927707,4.21
97,1995,1951437,4.13
97,1996,1972418,4.06
97,1997,1988130,3.98
97,1998,1998049,3.82
97,1999,2003234,3.67
97,2000,2003913,3.61
97,2001,2000853,3.63
97,2002,1994679,3.68
97,2003,1985059,3.62
97,2004,1971129,3.51
97,2005,1953076,3.43
97,2006,1945063,3.41
97,2007,1953268,3.44
97,2008,1966541,3.39
97,2009,1980883,3.31
97,2010,1996251,3.25
97,2011,2014009,3.34
97,2012,2034354,3.30
97,2013,2056504,3.28
97,2014,2080089,3.24
97,2015,2104611,3.22
97,2016,2130422,3.18
97,2017,2157110,3.11
97,2018,2183603,3.02
97,2019,2209405,2.92
97,2020,2235727,2.85
97,2021,2261542,2.77
97,2022,2286110,2.72
121,1990,1369303,5.40
121,1991,1415684,5.29
121,1992,1461322,5.11
121,1993,1508697,4.91
121,1994,1556304,4.68
121,1995,1602170,4.42
121,1996,1646103,4.20
121,1997,1689264,4.17
121,1998,1732745,4.18
121,1999,1776368,4.14
121,2000,1818647,3.99
121,2001,1857048,3.83
121,2002,1889970,3.69
121,2003,1917464,3.58
121,2004,1942082,3.55
121,2005,1966582,3.57
121,2006,1991888,3.60
121,2007,2018600,3.61
121,2008,2047056,3.62
121,2009,2077394,3.63
121,2010,2109811,3.66
121,2011,2146325,3.66
121,2012,2194654,3.68
121,2013,2252508,3.65
121,2014,2312139,3.64
121,2015,2374300,3.60
121,2016,2439213,3.57
121,2017,2506853,3.51
121,2018,2577327,3.46
121,2019,2650494,3.40
121,2020,2728762,3.35
121,2021,2810548,3.30
121,2022,2889662,3.25
161,1990,40746268,3.72
161,1991,41687898,3.62
161,1992,42443509,3.48
161,1993,43297156,3.37
161,1994,44004139,3.26
161,1995,44541554,3.17
161,1996,45123018,2.99
161,1997,45666838,2.73
161,1998,46223880,2.63
161,1999,46730335,2.56
161,2000,47159719,2.41
161,2001,47566800,2.37
161,2002,48019415,2.32
161,2003,48500348,2.36
161,2004,48991421,2.44
161,2005,49490033,2.51
161,2006,49998277,2.55
161,2007,50528584,2.55
161,2008,51114599,2.68
161,2009,51728516,2.50
161,2010,52344051,2.45
161,2011,52995205,2.44
161,2012,53782567,2.45
161,2013,54678791,2.43
161,2014,55594838,2.42
161,2015,56723537,2.36
161,2016,57259551,2.26
161,2017,57635162,2.28
161,2018,58613001,2.27
161,2019,59587885,2.26
161,2020,60562381,2.26
161,2021,61502603,2.25
161,2022,62378410,2.23
19,1990,5281479,6.74
19,1991,5446932,6.67
19,1992,5617844,6.59
19,1993,5872706,6.51
19,1994,6096506,6.42
19,1995,6226773,6.33
19,1996,6391858,6.28
19,1997,6583365,6.23
19,1998,6789489,6.14
19,1999,7002818,6.03
19,2000,7221619,5.94
19,2001,7445596,5.85
19,2002,7675426,5.79
19,2003,7913070,5.76
19,2004,8159094,5.72
19,2005,8426144,5.69
19,2006,8693242,5.67
19,2007,8953969,5.63
19,2008,9228466,5.55
19,2009,9509423,5.49
19,2010,9797484,5.45
19,2011,10093623,5.44
19,2012,10397657,5.43
19,2013,10708834,5.41
19,2014,11030004,5.37
19,2015,11360681,5.32
19,2016,11697842,5.25
19,2017,12039780,5.16
19,2018,12383347,5.03
19,2019,12726755,4.90
19,2020,13070169,4.80
19,2021,13413417,4.71
19,2022,13759501,4.63
27,1990,9159356,7.01
27,1991,9394632,6.97
27,1992,9629275,6.94
27,1993,9871713,6.89
27,1994,10123798,6.84
27,1995,10386722,6.81
27,1996,10655942,6.78
27,1997,10934223,6.72
27,1998,11240664,6.66
27,1999,11574928,6.59
27,2000,11925546,6.52
27,2001,12295001,6.43
27,2002,12680897,6.34
27,2003,13082532,6.28
27,2004,13500533,6.22
27,2005,13932123,6.18
27,2006,14373707,6.17
27,2007,14816307,6.11
27,2008,15258093,6.05
27,2009,15710066,5.99
27,2010,16176498,5.94
27,2011,16661908,5.87
27,2012,17172287,5.79
27,2013,17695409,5.70
27,2014,18229461,5.60
27,2015,18777487,5.48
27,2016,19334856,5.33
27,2017,19894407,5.17
27,2018,20438288,4.92
27,2019,20961952,4.68
27,2020,21478690,4.44
27,2021,21995243,4.36
27,2022,22509038,4.28
33,1990,375428,5.36
33,1991,384586,5.26
33,1992,393415,5.12
33,1993,401965,4.95
33,1994,410228,4.72
33,1995,418104,4.49
33,1996,425581,4.26
33,1997,432798,4.05
33,1998,439784,3.90
33,1999,446519,3.73
33,2000,453317,3.55
33,2001,460293,3.37
33,2002,467046,3.19
33,2003,473383,3.03
33,2004,479370,2.90
33,2005,485115,2.73
33,2006,490728,2.56
33,2007,496190,2.41
33,2008,501355,2.30
33,2009,506141,2.25
33,2010,509784,2.33
33,2011,511447,2.33
33,2012,511955,2.15
33,2013,512225,2.07
33,2014,512326,2.03
33,2015,512394,1.97
33,2016,512554,1.97
33,2017,512893,1.93
33,2018,513415,1.80
33,2019,514104,1.70
33,2020,514679,1.59
33,2021,516649,1.55
33,2022,519741,1.53
85,1990,12189778,6.72
85,1991,12683870,6.59
85,1992,13200310,6.43
85,1993,13735951,6.27
85,1994,14287201,6.13
85,1995,14855565,6.04
85,1996,15442312,5.95
85,1997,16047170,5.90
85,1998,16663948,5.85
85,1999,17215935,5.81
85,2000,17699004,5.77
85,2001,18178913,5.70
85,2002,18654771,5.64
85,2003,19125542,5.57
85,2004,19595000,5.53
85,2005,20068458,5.50
85,2006,20546802,5.45
85,2007,21030558,5.40
85,2008,21514439,5.36
85,2009,21997940,5.33
85,2010,22488065,5.29
85,2011,22982000,5.24
85,2012,23467078,5.19
85,2013,23939775,5.14
85,2014,24527395,5.07
85,2015,25246342,4.97
85,2016,25989405,4.87
85,2017,26733372,4.76
85,2018,27464173,4.60
85,2019,28193009,4.52
85,2020,28915449,4.46
85,2021,29639736,4.41
85,2022,30395002,4.35
63,1990,1054696,6.25
63,1991,1099959,6.19
63,1992,1145582,6.11
63,1993,1188365,6.03
63,1994,1227226,6.04
63,1995,1264313,5.99
63,1996,1301410,5.93
63,1997,1338889,5.85
63,1998,1376987,5.82
63,1999,1415779,5.77
63,2000,1455084,5.72
63,2001,1495011,5.67
63,2002,1535691,5.66
63,2003,1577611,5.66
63,2004,1621312,5.68
63,2005,1667037,5.71
63,2006,1715275,5.74
63,2007,1765774,5.69
63,2008,1817852,5.63
63,2009,1871422,5.57
63,2010,1926630,5.56
63,2011,1983784,5.54
63,2012,2043094,5.52
63,2013,2103820,5.39
63,2014,2164528,5.20
63,2015,2224529,5.00
63,2016,2283769,4.81
63,2017,2342189,4.61
63,2018,2399632,4.42
63,2019,2456844,4.33
63,2020,2515733,4.25
63,2021,2576010,4.17
63,2022,2636470,4.08
66,1990,15394648,5.74
66,1991,15787496,5.63
66,1992,16184855,5.52
66,1993,16589519,5.41
66,1994,16993190,5.25
66,1995,17399017,5.11
66,1996,17810181,4.96
66,1997,18238958,4.88
66,1998,18688036,4.83
66,1999,19149864,4.82
66,2000,19637087,4.83
66,2001,20167069,4.77
66,2002,20729388,4.69
66,2003,21296705,4.60
66,2004,21868298,4.50
66,2005,22449438,4.50
66,2006,23040702,4.40
66,2007,23642279,4.29
66,2008,24249946,4.22
66,2009,24862664,4.18
66,2010,25474995,4.18
66,2011,26095088,4.18
66,2012,26734268,4.15
66,2013,27386193,4.11
66,2014,28041592,4.03
66,2015,28696068,3.98
66,2016,29356742,3.87
66,2017,30008354,3.72
66,2018,30637585,3.65
66,2019,31258945,3.59
66,2020,31887809,3.54
66,2021,32518665,3.49
66,2022,33149152,3.43
70,1990,6434374,6.52
70,1991,6697166,6.48
70,1992,6914366,6.45
70,1993,7128177,6.41
70,1994,7345107,6.36
70,1995,7553249,6.29
70,1996,7770035,6.21
70,1997,7931370,6.12
70,1998,8081990,6.05
70,1999,8265123,5.99
70,2000,8428832,5.92
70,2001,8539960,5.83
70,2002,8674066,5.78
70,2003,8870781,5.74
70,2004,9062726,5.73
70,2005,9245844,5.73
70,2006,9441171,5.70
70,2007,9662281,5.66
70,2008,9898870,5.60
70,2009,10143534,5.53
70,2010,10396086,5.44
70,2011,10656810,5.34
70,2012,10921581,5.23
70,2013,11191873,5.15
70,2014,11472924,5.07
70,2015,11767070,5.00
70,2016,12073030,4.92
70,2017,12385659,4.79
70,2018,12704774,4.67
70,2019,13034346,4.58
70,2020,13371183,4.49
70,2021,13710513,4.40
70,2022,14055137,4.30
71,1990,973669,6.50
71,1991,994639,6.47
71,1992,1024356,6.44
71,1993,1058745,6.37
71,1994,1092031,6.30
71,1995,1119949,6.22
71,1996,1143535,6.14
71,1997,1165545,6.06
71,1998,1187473,5.97
71,1999,1210206,5.87
71,2000,1234741,5.79
71,2001,1261273,5.69
71,2002,1289307,5.63
71,2003,1318806,5.58
71,2004,1349563,5.50
71,2005,1381585,5.46
71,2006,1415303,5.41
71,2007,1450986,5.37
71,2008,1488054,5.27
71,2009,1526377,5.18
71,2010,1566347,5.11
71,2011,1608076,5.07
71,2012,1651417,5.00
71,2013,1695973,4.93
71,2014,1741122,4.79
71,2015,1786457,4.66
71,2016,1831893,4.52
71,2017,1877072,4.35
71,2018,1922168,4.24
71,2019,1967696,4.15
71,2020,2013255,4.08
71,2021,2058841,4.00
71,2022,2105529,3.91
98,1990,2223667,6.37
98,1991,1956518,6.32
98,1992,2072461,6.28
98,1993,2155126,6.25
98,1994,2149928,6.21
98,1995,2169162,6.17
98,1996,2232289,6.13
98,1997,2412989,6.08
98,1998,2670124,6.02
98,1999,2821684,5.95
98,2000,2928117,5.88
98,2001,3015338,5.77
98,2002,3094782,5.65
98,2003,3119532,5.55
98,2004,3156892,5.51
98,2005,3301015,5.52
98,2006,3490787,5.53
98,2007,3669050,5.46
98,2008,3821003,5.33
98,2009,3943028,5.17
98,2010,4058890,5.06
98,2011,4221178,4.97
98,2012,4373043,4.88
98,2013,4470239,4.75
98,2014,4564293,4.62
98,2015,4659431,4.52
98,2016,4755608,4.46
98,2017,4848925,4.40
98,2018,4944726,4.34
98,2019,5043721,4.26
98,2020,5149463,4.17
98,2021,5259323,4.09
98,2022,5373294,4.02
108,1990,9178830,7.31
108,1991,9362888,7.28
108,1992,9553540,7.24
108,1993,9754786,7.18
108,1994,9967031,7.12
108,1995,10185365,7.05
108,1996,10407278,7.01
108,1997,10646495,6.97
108,1998,10919573,6.94
108,1999,11227415,6.91
108,2000,11559290,6.89
108,2001,11912158,6.85
108,2002,12288050,6.82
108,2003,12684955,6.78
108,2004,13102409,6.74
108,2005,13538647,6.71
108,2006,13990139,6.68
108,2007,14457775,6.65
108,2008,14940782,6.62
108,2009,15435539,6.59
108,2010,15945198,6.58
108,2011,16469049,6.55
108,2012,16957033,6.52
108,2013,17459615,6.49
108,2014,18020267,6.44
108,2015,18593022,6.39
108,2016,19191289,6.32
108,2017,19813011,6.25
108,2018,20442030,6.12
108,2019,21068405,5.89
108,2020,21713836,5.85
108,2021,22388630,5.78
108,2022,23072640,5.69
111,1990,1951878,6.18
111,1991,2009738,6.16
111,1992,2088135,6.13
111,1993,2174328,6.09
111,1994,2249454,6.06
111,1995,2312017,5.96
111,1996,2358188,5.86
111,1997,2411306,5.74
111,1998,2474651,5.62
111,1999,2541698,5.52
111,2000,2613441,5.46
111,2001,2678760,5.41
111,2002,2738655,5.37
111,2003,2802046,5.36
111,2004,2868664,5.37
111,2005,2939059,5.38
111,2006,3013660,5.40
111,2007,3093059,5.43
111,2008,3183269,5.44
111,2009,3284448,5.41
111,2010,3390965,5.38
111,2011,3502811,5.38
111,2012,3619034,5.35
111,2013,3734318,5.32
111,2014,3848514,5.26
111,2015,3965959,5.21
111,2016,4086657,5.16
111,2017,4210600,5.11
111,2018,4337685,5.04
111,2019,4467708,4.98
111,2020,4600131,4.91
111,2021,4734874,4.85
111,2022,4875637,4.77
127,1990,8286059,7.81
127,1991,8546900,7.80
127,1992,8817633,7.80
127,1993,9100789,7.79
127,1994,9398258,7.79
127,1995,9714529,7.78
127,1996,10044852,7.78
127,1997,10383969,7.80
127,1998,10741413,7.84
127,1999,11117411,7.84
127,2000,11509630,7.83
127,2001,11920647,7.81
127,2002,12349144,7.80
127,2003,12796984,7.79
127,2004,13265836,7.78
127,2005,13756192,7.77
127,2006,14268581,7.74
127,2007,14803610,7.73
127,2008,15361915,7.70
127,2009,15943675,7.68
127,2010,16548835,7.64
127,2011,17176283,7.59
127,2012,17836769,7.53
127,2013,18519898,7.45
127,2014,19215909,7.34
127,2015,19939498,7.22
127,2016,20685753,7.04
127,2017,21435446,6.87
127,2018,22188069,6.71
127,2019,22947757,6.54
127,2020,23717613,6.37
127,2021,24502140,6.20
127,2022,25311973,6.14
128,1990,97120925,6.46
128,1991,99720162,6.43
128,1992,102372770,6.39
128,1993,105122069,6.35
128,1994,107935714,6.32
128,1995,110819428,6.27
128,1996,113754779,6.22
128,1997,116754792,6.14
128,1998,119846254,6.07
128,1999,123047320,6.08
128,2000,126382494,6.12
128,2001,129862595,6.13
128,2002,133471989,6.12
128,2003,137202644,6.10
128,2004,141057045,6.09
128,2005,145017253,6.06
128,2006,149077334,6.05
128,2007,153267261,6.03
128,2008,157595014,6.02
128,2009,162049464,5.99
128,2010,166642886,5.95
128,2011,171379598,5.89
128,2012,176200625,5.80
128,2013,181049443,5.69
128,2014,185896915,5.62
128,2015,190671878,5.50
128,2016,195443700,5.34
128,2017,200254579,5.18
128,2018,204938755,5.02
128,2019,209485641,4.86
128,2020,213996181,4.70
128,2021,218529286,4.64
128,2022,223150896,4.55
152,1990,7720523,6.40
152,1991,7943085,6.27
152,1992,8168395,6.15
152,1993,8396288,6.05
152,1994,8624078,5.92
152,1995,8848101,5.82
152,1996,9067014,5.72
152,1997,9283495,5.64
152,1998,9502952,5.58
152,1999,9730887,5.57
152,2000,9968260,5.50
152,2001,10212942,5.40
152,2002,10466214,5.30
152,2003,10721176,5.25
152,2004,10975704,5.19
152,2005,11235472,5.13
152,2006,11500094,5.06
152,2007,11770344,5.02
152,2008,12048959,5.02
152,2009,12337389,5.03
152,2010,12635413,5.06
152,2011,12958897,5.10
152,2012,13310495,5.13
152,2013,13710849,5.05
152,2014,14152102,4.88
152,2015,14593331,4.75
152,2016,15034521,4.65
152,2017,15475002,4.49
152,2018,15914498,4.29
152,2019,16352922,4.10
152,2020,16789219,4.00
152,2021,17220867,3.94
152,2022,17651103,3.86
155,1990,4196828,6.57
155,1991,4246267,6.55
155,1992,4166366,6.56
155,1993,4157130,6.57
155,1994,4173105,6.56
155,1995,4179179,6.56
155,1996,4199210,6.55
155,1997,4253716,6.53
155,1998,4295785,6.50
155,1999,4318043,6.42
155,2000,4423611,6.36
155,2001,4692716,6.31
155,2002,4971435,6.23
155,2003,5177687,6.09
155,2004,5355717,5.92
155,2005,5501712,5.81
155,2006,5624466,5.74
155,2007,5749352,5.64
155,2008,5894722,5.56
155,2009,6055646,5.45
155,2010,6222714,5.33
155,2011,6387251,5.21
155,2012,6551080,5.06
155,2013,6714051,4.87
155,2014,6876385,4.70
155,2015,7037655,4.55
155,2016,7205328,4.47
155,2017,7379299,4.39
155,2018,7554563,4.29
155,2019,7731991,4.19
155,2020,7912558,4.08
155,2021,8094602,3.98
155,2022,8276807,3.88
176,1990,3998761,6.07
176,1991,4115560,5.99
176,1992,4233617,5.89
176,1993,4207453,5.78
176,1994,4222940,5.67
176,1995,4410832,5.57
176,1996,4577860,5.46
176,1997,4725030,5.36
176,1998,4860913,5.29
176,1999,5000269,5.23
176,2000,5140037,5.17
176,2001,5277382,5.13
176,2002,5413274,5.09
176,2003,5552167,5.05
176,2004,5696508,5.00
176,2005,5844631,5.04
176,2006,6010668,5.08
176,2007,6188344,5.10
176,2008,6368812,5.10
176,2009,6551865,5.10
176,2010,6732590,5.09
176,2011,6916474,4.98
176,2012,7100736,4.85
176,2013,7285442,4.75
176,2014,7472450,4.70
176,2015,7663195,4.66
176,2016,7858289,4.63
176,2017,8057140,4.58
176,2018,8258778,4.51
176,2019,8463068,4.45
176,2020,8669720,4.39
176,2021,8878379,4.32
176,2022,9089738,4.25
89,1990,17154054,2.75
89,1991,17278600,2.68
89,1992,17332625,2.58
89,1993,17274487,2.48
89,1994,17043771,2.38
89,1995,16730536,2.25
89,1996,16416027,2.08
89,1997,16043251,1.97
89,1998,15647785,1.94
89,1999,15455874,1.90
89,2000,15501103,1.90
89,2001,15575550,1.91
89,2002,15656677,1.96
89,2003,15747380,2.08
89,2004,15850159,2.20
89,2005,15968117,2.27
89,2006,16103716,2.38
89,2007,16257214,2.49
89,2008,16426525,2.62
89,2009,16619846,2.58
89,2010,16836810,2.61
89,2011,17066002,2.61
89,2012,17306106,2.64
89,2013,17556502,2.67
89,2014,17816285,2.76
89,2015,18084169,2.76
89,2016,18363600,2.80
89,2017,18651931,2.75
89,2018,18932727,2.85
89,2019,19209555,2.89
89,2020,19482117,3.13
89,2021,19743603,3.32
89,2022,20034609,3.05
93,1990,4459543,3.80
93,1991,4532116,3.74
93,1992,4600310,3.64
93,1993,4626803,3.41
93,1994,4649185,3.28
93,1995,4713635,3.29
93,1996,4782882,3.09
93,1997,4847993,2.88
93,1998,4907791,2.80
93,1999,4968587,2.71
93,2000,5025145,2.58
93,2001,5071956,2.55
93,2002,5116254,2.57
93,2003,5159422,2.60
93,2004,5203041,2.63
93,2005,5246332,2.65
93,2006,5282453,2.74
93,2007,5313368,2.78
93,2008,5342520,2.84
93,2009,5398007,2.96
93,2010,5491761,3.10
93,2011,5594535,3.14
93,2012,5696519,3.18
93,2013,5797289,3.15
93,2014,5898319,3.21
93,2015,6001882,3.21
93,2016,6108462,3.10
93,2017,6220150,3.04
93,2018,6341732,3.28
93,2019,6494035,3.33
93,2020,6664140,3.05
93,2021,6820479,2.89
93,2022,6955788,2.81
173,1990,5398768,5.46
173,1991,5541205,5.28
173,1992,5649400,5.06
173,1993,5724993,4.92
173,1994,5825368,4.79
173,1995,5948584,4.66
173,1996,6066523,3.94
173,1997,6139829,4.06
173,1998,6176397,4.07
173,1999,6208370,3.85
173,2000,6284735,3.49
173,2001,6407377,3.49
173,2002,6531669,3.47
173,2003,6658575,3.42
173,2004,6790547,3.51
173,2005,6924720,3.40
173,2006,7057566,3.34
173,2007,7194477,3.37
173,2008,7338403,3.39
173,2009,7490230,3.43
173,2010,7652141,3.46
173,2011,7824785,3.46
173,2012,8014084,3.42
173,2013,8216724,3.43
173,2014,8425552,3.46
173,2015,8643840,3.46
173,2016,8865631,3.38
173,2017,9085946,3.29
173,2018,9307333,3.29
173,2019,9529966,3.28
173,2020,9749310,3.21
173,2021,9966908,3.17
173,2022,10182222,3.13
181,1990,3760562,4.29
181,1991,3855894,4.15
181,1992,3944689,3.96
181,1993,4032407,3.78
181,1994,4116662,3.62
181,1995,4191203,3.49
181,1996,4263819,3.29
181,1997,4336730,3.18
181,1998,4410507,3.08
181,1999,4492170,2.98
181,2000,4582677,2.90
181,2001,4675409,2.81
181,2002,4769465,2.71
181,2003,4863865,2.67
181,2004,4958093,2.67
181,2005,5052257,2.71
181,2006,5147105,2.72
181,2007,5244046,2.73
181,2008,5345029,2.75
181,2009,5451592,2.79
181,2010,5564356,2.85
181,2011,5683417,2.90
181,2012,5808546,2.96
181,2013,5939341,3.01
181,2014,6075283,3.02
181,2015,6215770,3.03
181,2016,6360041,2.99
181,2017,6507061,2.93
181,2018,6655524,2.88
181,2019,6803944,2.83
181,2020,6949912,2.79
181,2021,7092043,2.75
181,2022,7230193,2.73
189,1990,20464956,4.12
189,1991,20962910,4.19
189,1992,21485090,4.06
189,1993,21987955,3.86
189,1994,22463291,3.66
189,1995,22917589,3.57
189,1996,23351981,3.39
189,1997,23758960,3.19
189,1998,24134929,2.99
189,1999,24476008,2.83
189,2000,24787054,2.70
189,2001,25090283,2.61
189,2002,25399980,2.58
189,2003,25711259,2.50
189,2004,26029350,2.50
189,2005,26356975,2.44
189,2006,26699043,2.46
189,2007,27076008,2.57
189,2008,27494774,2.64
189,2009,27939328,2.56
189,2010,28385506,2.44
189,2011,28823196,2.35
189,2012,29261903,2.34
189,2013,29724065,2.45
189,2014,30222994,2.55
189,2015,30749346,2.58
189,2016,31284568,2.56
189,2017,31819178,2.57
189,2018,32373490,2.71
189,2019,32964701,2.87
189,2020,33586372,3.06
189,2021,34243696,3.27
189,2022,34938955,3.40
37,1990,1153582724,2.51
37,1991,1170788528,1.93
37,1992,1184574237,1.78
37,1993,1197308575,1.69
37,1994,1209003096,1.63
37,1995,1220133927,1.59
37,1996,1230944812,1.55
37,1997,1241139622,1.53
37,1998,1250847127,1.52
37,1999,1260176655,1.53
37,2000,1269581175,1.63
37,2001,1278725063,1.56
37,2002,1286866839,1.57
37,2003,1294517326,1.57
37,2004,1302100316,1.61
37,2005,1310027136,1.62
37,2006,1318054036,1.64
37,2007,1325813582,1.67
37,2008,1333821016,1.70
37,2009,1342522716,1.71
37,2010,1351561514,1.69
37,2011,1360250664,1.67
37,2012,1369520864,1.80
37,2013,1379008040,1.71
37,2014,1387951972,1.77
37,2015,1396134174,1.67
37,2016,1404052632,1.77
37,2017,1412354727,1.80
37,2018,1419008956,1.54
37,2019,1423520357,1.50
37,2020,1426106093,1.24
37,2021,1426437267,1.12
37,2022,1425179569,1.03
75,1990,5560597,1.28
75,1991,5628094,1.30
75,1992,5759556,1.36
75,1993,5902513,1.36
75,1994,6042261,1.37
75,1995,6177104,1.30
75,1996,6302464,1.20
75,1997,6416673,1.12
75,1998,6521334,1.03
75,1999,6616525,0.99
75,2000,6704664,1.03
75,2001,6774239,0.94
75,2002,6821408,0.93
75,2003,6858907,0.90
75,2004,6888163,0.92
75,2005,6908486,0.96
75,2006,6931090,0.99
75,2007,6971345,1.03
75,2008,7020689,1.05
75,2009,7064467,1.05
75,2010,7101617,1.12
75,2011,7142970,1.14
75,2012,7201061,1.21
75,2013,7264335,1.27
75,2014,7319501,1.20
75,2015,7366409,1.23
75,2016,7408010,1.21
75,2017,7444891,1.14
75,2018,7471194,1.09
75,2019,7485813,1.06
75,2020,7490235,0.89
75,2021,7484601,0.78
75,2022,7465915,0.71
172,1990,20594906,1.79
172,1991,20781750,1.75
172,1992,20982088,1.74
172,1993,21174682,1.77
172,1994,21357140,1.77
172,1995,21534495,1.78
172,1996,21709276,1.78
172,1997,21885328,1.74
172,1998,22049226,1.54
172,1999,22203781,1.53
172,2000,22332870,1.47
172,2001,22446257,1.40
172,2002,22566901,1.33
172,2003,22664125,1.25
172,2004,22745431,1.19
172,2005,22824931,1.13
172,2006,22914634,1.12
172,2007,23006924,1.10
172,2008,23086239,1.06
172,2009,23164361,1.01
172,2010,23224049,0.92
172,2011,23273076,1.06
172,2012,23345961,1.19
172,2013,23416875,1.13
172,2014,23472816,1.16
172,2015,23529254,1.19
172,2016,23586143,1.17
172,2017,23632948,1.12
172,2018,23659305,1.08
172,2019,23674138,1.05
172,2020,23663459,0.99
172,2021,23558333,0.98
172,2022,23420111,0.87
129,1990,21112137,2.39
129,1991,21428638,2.35
129,1992,21750911,2.29
129,1993,22073352,2.22
129,1994,22393975,2.18
129,1995,22669304,2.15
129,1996,22895746,2.09
129,1997,23110830,2.03
129,1998,23311564,1.99
129,1999,23497599,1.97
129,2000,23665910,1.94
129,2001,23815358,1.94
129,2002,23943973,1.92
129,2003,24090380,1.91
129,2004,24254943,1.90
129,2005,24396433,1.87
129,2006,24524507,1.94
129,2007,24646383,1.94
129,2008,24764618,1.97
129,2009,24878332,1.91
129,2010,24987258,1.89
129,2011,25097874,1.88
129,2012,25211728,1.88
129,2013,25329451,1.88
129,2014,25451262,1.87
129,2015,25575350,1.86
129,2016,25698326,1.86
129,2017,25817709,1.85
129,2018,25931147,1.83
129,2019,26037632,1.83
129,2020,26136312,1.82
129,2021,26232534,1.81
129,2022,26328845,1.80
87,1990,123399765,1.51
87,1991,123889871,1.50
87,1992,124383708,1.48
87,1993,124839958,1.44
87,1994,125286860,1.47
87,1995,125672665,1.41
87,1996,125975302,1.40
87,1997,126265929,1.38
87,1998,126549181,1.37
87,1999,126801564,1.34
87,2000,127027789,1.35
87,2001,127260148,1.33
87,2002,127484598,1.31
87,2003,127671251,1.29
87,2004,127815774,1.28
87,2005,127913330,1.25
87,2006,127997247,1.29
87,2007,128087682,1.31
87,2008,128155990,1.33
87,2009,128192470,1.33
87,2010,128185275,1.36
87,2011,128096432,1.36
87,2012,127928285,1.38
87,2013,127723645,1.39
87,2014,127486605,1.39
87,2015,127275872,1.42
87,2016,127159951,1.41
87,2017,127064690,1.39
87,2018,126913432,1.37
87,2019,126699424,1.32
87,2020,126304543,1.30
87,2021,125679338,1.28
87,2022,124997578,1.26
117,1990,2164573,4.21
117,1991,2202768,3.86
117,1992,2239123,3.43
117,1993,2273512,3.02
117,1994,2305744,2.82
117,1995,2335715,2.74
117,1996,2363465,2.62
117,1997,2389128,2.48
117,1998,2412784,2.36
117,1999,2434040,2.30
117,2000,2455182,2.26
117,2001,2477700,2.19
117,2002,2500075,2.10
117,2003,2521805,2.02
117,2004,2542793,1.98
117,2005,2563461,1.99
117,2006,2584756,2.12
117,2007,2607965,2.32
117,2008,2634424,2.53
117,2009,2665326,2.63
117,2010,2701732,2.52
117,2011,2745180,2.60
117,2012,2795459,2.74
117,2013,2851881,2.94
117,2014,2913039,3.00
117,2015,2976526,3.01
117,2016,3040812,2.96
117,2017,3104364,2.89
117,2018,3167706,2.92
117,2019,3232113,3.01
117,2020,3290785,2.95
117,2021,3339674,2.84
117,2022,3386015,2.75
162,1990,44081427,1.60
162,1991,44439150,1.70
162,1992,44653695,1.74
162,1993,44887724,1.68
162,1994,45130840,1.67
162,1995,45368425,1.65
162,1996,45638700,1.60
162,1997,45941537,1.56
162,1998,46230878,1.50
162,1999,46500383,1.47
162,2000,46766661,1.47
162,2001,47043468,1.34
162,2002,47299120,1.23
162,2003,47514160,1.20
162,2004,47697075,1.16
162,2005,47851644,1.12
162,2006,48006518,1.15
